,code,lot_size,stock_name,stock_type,stock_id
2067,HK.06066,500,中信建投证券,STOCK,6066
2068,HK.06068,2000,睿见教育,STOCK,73791833118644
2069,HK.06080,6000,荣智控股,STOCK,74912819582912
2070,HK.06083,4000,环宇物流(亚洲),STOCK,75093208209347
2071,HK.06088,1000,鸿腾精密,STOCK,74496207755208
2072,HK.06090,1000,胜捷企业,STOCK,75153337751498
2073,HK.06093,2000,和泓服务,STOCK,77622943946701
2074,HK.06098,1000,碧桂园服务,STOCK,75965086570450
2075,HK.06099,200,招商证券,STOCK,6099
2076,HK.06100,200,有才天下猎聘,STOCK,76020921145300
2077,HK.06108,8000,新锐医药,STOCK,68728066676700
2078,HK.06111,1000,大发地产,STOCK,76454712842207
2079,HK.06113,2000,UTS MARKETING,STOCK,74466142984161
2080,HK.06116,200,拉夏贝尔,STOCK,70227010263012
2081,HK.06117,2000,日照港裕廊,STOCK,77506979829733
2082,HK.06118,1000,奥星生命科技,STOCK,70351564314598
2083,HK.06119,3000,天源集团,STOCK,75883482191847
2084,HK.06122,1000,九台农商银行,STOCK,73718818674666
2085,HK.06123,2000,圆通速递国际,STOCK,69840463206379
2086,HK.06128,2000,泛亚国际,STOCK,69771743729648
2087,HK.06133,1000,维太创科,STOCK,71343701759989
2088,HK.06136,1000,康达环保,STOCK,69810398435320
2089,HK.06138,1000,哈尔滨银行,STOCK,69402376542202
2090,HK.06139,500,金茂酒店-SS,STOCK,69801808500731
2091,HK.06158,1000,正荣地产,STOCK,75277891803150
2092,HK.06160,100,百济神州,STOCK,76197014804496
2093,HK.06161,2000,泰加保险,STOCK,70647917058065
2094,HK.06162,8000,天瑞汽车内饰,STOCK,76858439768082
2095,HK.06163,2000,彭顺国际,STOCK,6163
2096,HK.06166,1000,中国宏泰发展,STOCK,70033736734742
2097,HK.06168,5000,中国优通,STOCK,66580583028760
2098,HK.06169,2000,宇华教育,STOCK,73924977104921
2099,HK.06178,200,光大证券,STOCK,6178
2100,HK.06182,8000,乙德投资控股,STOCK,75282186770470
2101,HK.06183,1000,中国绿宝,STOCK,71309342021671
2102,HK.06185,200,康希诺生物-B,STOCK,77189152249897
2103,HK.06188,500,迪信通,STOCK,69827578304556
2104,HK.06189,500,爱得威建设集团,STOCK,6189
2105,HK.06190,200,九江银行,STOCK,76050985916462
2106,HK.06196,1000,郑州银行,STOCK,6196
2107,HK.06198,1000,青岛港,STOCK,69690139351094
2108,HK.06288,300,迅销,STOCK,69290707392656
2109,HK.06805,2000,金茂源环保,STOCK,77640123816597
2110,HK.06806,800,申万宏源,STOCK,77296526432918
2111,HK.06808,500,高鑫零售,STOCK,65201898527384
2112,HK.06811,1000,太兴集团,STOCK,77502684863131
2113,HK.06816,2000,瑞港建设,STOCK,6816
2114,HK.06818,1000,中国光大银行,STOCK,68968584845986
2115,HK.06819,500,中智全球,STOCK,77189152250531
2116,HK.06820,2000,FRIENDTIMES,STOCK,78005196036772
2117,HK.06822,2000,科劲国际,STOCK,70652212026022
2118,HK.06823,1000,香港电讯-SS,STOCK,65738769439399
2119,HK.06826,100,昊海生物科技,STOCK,71098888624810
2120,HK.06828,8000,北京燃气蓝天,STOCK,65137474017964
2121,HK.06829,10000,龙升集团控股,STOCK,75402445855405
2122,HK.06830,2000,华众车载,STOCK,65927748000430
2123,HK.06833,4000,兴科蓉医药,STOCK,72451803323057
2124,HK.06836,2000,天韵国际控股,STOCK,71390946400948
2125,HK.06837,400,海通证券,STOCK,66383014533813
2126,HK.06838,2000,盈利时,STOCK,65171833756342
2127,HK.06839,1000,云南水务,STOCK,71214852741815
2128,HK.06858,500,本间高尔夫,STOCK,6858
2129,HK.06860,1000,指尖悦动,STOCK,76050985917132
2130,HK.06862,1000,海底捞,STOCK,76385993366222
2131,HK.06863,1000,辉山乳业,STOCK,68607807593167
2132,HK.06865,1000,福莱特玻璃,STOCK,6865
2133,HK.06866,2000,佐力小贷,STOCK,70604967385810
2134,HK.06868,1000,天福,STOCK,65463891532500
2135,HK.06869,500,长飞光纤光缆,STOCK,70493298236117
2136,HK.06877,5000,昆仑国际金融,STOCK,75222057229021
2137,HK.06878,2000,鼎丰集团控股,STOCK,68921340205790
2138,HK.06880,2000,腾邦控股,STOCK,65798898981600
2139,HK.06881,500,中国银河,STOCK,68058051779297
2140,HK.06882,2000,东瀛游,STOCK,70441758628578
2141,HK.06885,1000,金马能源,STOCK,74878459845349
2142,HK.06886,200,华泰证券,STOCK,71236327578342
2143,HK.06888,1000,英达公路再生科技,STOCK,68208375634664
2144,HK.06889,200,Dynam,STOCK,66816806230761
2145,HK.06890,2000,康利国际控股,STOCK,76596446763754
2146,HK.06893,2000,衍生集团,STOCK,70257075034861
2147,HK.06896,500,金嗓子,STOCK,71425306139376
2148,HK.06898,2000,中国铝罐,STOCK,68277095111410
2149,HK.06899,1000,联众,STOCK,69793218566899
2175,HK.08001,4000,东方汇财证券,STOCK,69080253996865
2176,HK.08003,2000,世大控股,STOCK,46926812684099
2177,HK.08005,2000,裕兴科技,STOCK,47184510721861
2178,HK.08006,10000,华泰瑞银,STOCK,47347719479110
2179,HK.08007,10000,环球战略集团,STOCK,47515223203655
2180,HK.08009,5000,华夏能源控股,STOCK,47442208759625
2181,HK.08011,20000,百田石油,STOCK,51019916517195
2182,HK.08013,20000,ECI TECH,STOCK,73972221747021
2183,HK.08016,2000,长虹佳华,STOCK,47154445950800
2184,HK.08017,4000,捷利交易宝,STOCK,76407468203857
2185,HK.08018,10000,汇财金融投资,STOCK,68603512627026
2186,HK.08019,20000,皓文控股,STOCK,49486613192531
2187,HK.08020,10000,宏海控股集团,STOCK,65532611010388
2188,HK.08021,10000,汇隆控股,STOCK,50087908613973
2189,HK.08022,3000,永耀集团控股,STOCK,49589692407638
2190,HK.08023,6000,邝文记,STOCK,8023
2191,HK.08025,2000,亚洲资产,STOCK,46986942226265
2192,HK.08026,1000,朗华国际集团,STOCK,47429323857754
2193,HK.08027,5000,吉辉控股,STOCK,71403831304027
2194,HK.08028,20000,天时软件,STOCK,46896747913052
2195,HK.08029,5000,太阳国际,STOCK,48550310322013
2196,HK.08030,5000,汇联金融服务,STOCK,66425964207966
2197,HK.08031,2000,易通讯集团,STOCK,65914863099743
2198,HK.08032,8000,非凡中国,STOCK,47467978563424
2199,HK.08033,2000,爱达利网络,STOCK,47291884904289
2200,HK.08035,10000,骏高控股,STOCK,8035
2201,HK.08036,10000,电子交易集团,STOCK,76081050689380
2202,HK.08037,20000,中国生物科技服务,STOCK,54052163428197
2203,HK.08039,8000,中国卓银,STOCK,8039
2204,HK.08040,5000,DCB控股,STOCK,75423920693096
2205,HK.08041,20000,荟萃国际(控股),STOCK,47863115554665
2206,HK.08042,10000,高奥士国际,STOCK,76454712844138
2207,HK.08043,5000,ATLINKS,STOCK,75299366641515
2208,HK.08045,6000,南大苏富特,STOCK,49112951037805
2209,HK.08046,4000,恒芯中国,STOCK,52213917425518
2210,HK.08047,4000,中国海洋捕捞,STOCK,49933289791343
2211,HK.08048,2000,御德国际控股,STOCK,47833050783600
2212,HK.08049,4000,吉林长龙药业,STOCK,49241800056689
2213,HK.08050,2000,量子思维,STOCK,47936129998706
2214,HK.08051,200,讯智海,STOCK,49173080579955
2215,HK.08052,10000,陆庆娱乐,STOCK,8052
2216,HK.08053,20000,比优集团,STOCK,54266911793013
2217,HK.08055,8000,中国网络信息科技,STOCK,50079318679415
2218,HK.08056,5000,生活概念,STOCK,8056
2219,HK.08057,4000,麦迪森控股,STOCK,71790378360697
2220,HK.08059,5000,朝威控股,STOCK,69990787063675
2221,HK.08060,10000,国联通信,STOCK,51552492461948
2222,HK.08062,5000,俊盟国际,STOCK,8062
2223,HK.08063,50000,环球大通集团,STOCK,48520245550975
2224,HK.08065,5000,高萌科技,STOCK,74891344748417
2225,HK.08066,5000,品创控股,STOCK,50143743188866
2226,HK.08067,1000,东方大学城控股,STOCK,70652212027267
2227,HK.08069,5000,纵横游控股,STOCK,73718818676613
2228,HK.08070,5000,侨洋国际控股,STOCK,8070
2229,HK.08071,5000,中彩网通控股,STOCK,48885317771143
2230,HK.08072,10000,罗马集团,STOCK,67688684593032
2231,HK.08073,4000,兴业新材料,STOCK,74500502724489
2232,HK.08075,4000,寰亚传媒,STOCK,49271864827787
2233,HK.08076,5000,新利软件,STOCK,49688476655500
2234,HK.08078,8000,中国创意数码,STOCK,48571785158542
2235,HK.08079,5000,易还财务投资,STOCK,49860275347343
2236,HK.08080,4000,北亚策略,STOCK,47528108105616
2237,HK.08081,10000,恒泰裕集团,STOCK,47785806143377
2238,HK.08082,5000,太阳娱乐集团,STOCK,49937584758674
2239,HK.08083,4000,中国有赞,STOCK,47502338301843
2240,HK.08085,4000,香港生命科学,STOCK,50474455670677
2241,HK.08086,8000,新维国际控股,STOCK,47974784704406
2242,HK.08087,20000,中国三三传媒,STOCK,64561948401559
2243,HK.08088,8000,汇友生命科学,STOCK,47515223203736
2244,HK.08089,1800,华人策略控股,STOCK,47648367189913
2245,HK.08090,2000,中国融保金融集团,STOCK,65901978197914
2246,HK.08091,10000,奥传思维控股,STOCK,73688753905563
2247,HK.08092,4000,ITE HOLDINGS,STOCK,48846663065500
2248,HK.08093,5000,万星控股,STOCK,70768176144285
2249,HK.08095,1000,北大青鸟环宇,STOCK,47949014900639
2250,HK.08096,5000,赏之味,STOCK,77107547873184
2251,HK.08098,10000,昌利控股,STOCK,64596308139938
2252,HK.08100,6000,智易控股,STOCK,50190987829156
2253,HK.08101,4000,壹家壹品,STOCK,68685117005733
2254,HK.08103,2000,HMVOD视频,STOCK,48133698494375
2255,HK.08105,5000,皇岦,STOCK,75806172782505
2256,HK.08106,5000,升华兰德,STOCK,50719268806570
2257,HK.08107,10000,威诚国际控股,STOCK,75776108011435
2258,HK.08108,2000,福泽集团,STOCK,47893180325804
2259,HK.08109,15000,麒麟集团控股,STOCK,50324131815341
2260,HK.08111,5000,中科光电,STOCK,48636209668015
2261,HK.08112,24000,基石金融,STOCK,65206193495984
2262,HK.08113,10000,扬宇科技,STOCK,72181220384689
2263,HK.08115,4000,上海青浦消防,STOCK,54107998003123
2264,HK.08116,20000,中国幸福投资,STOCK,47940424966068
2265,HK.08117,10000,中国基础能源,STOCK,50113678417845
2266,HK.08118,8000,濠亮环球,STOCK,75028783701942
2267,HK.08119,10000,即时科研,STOCK,49516677963703
2268,HK.08120,10000,国农金融投资,STOCK,49052821495736
2269,HK.08121,10000,超凡网络,STOCK,71223442677689
2270,HK.08123,6000,华亿金控,STOCK,50238232469435
2271,HK.08125,4000,仁德资源,STOCK,69870527979453
2272,HK.08126,4000,G.A.控股,STOCK,50912542334910
2273,HK.08128,8000,中国地热能,STOCK,50057843843008
2274,HK.08129,20000,云信投资控股,STOCK,49216030252993
2275,HK.08130,20000,大地国际集团,STOCK,51213190045634
2276,HK.08131,10000,辰罡科技,STOCK,48756468752323
2277,HK.08132,10000,中油港燃,STOCK,64901250817988
2278,HK.08133,20000,铸能控股,STOCK,71098888626117
2279,HK.08135,5000,正美丰业,STOCK,68504728379335
2280,HK.08136,10000,英马斯集团,STOCK,75338021347272
2281,HK.08137,2000,洪桥集团,STOCK,50225347567561
2282,HK.08139,500,长安仁恒,STOCK,70652212027339
2283,HK.08140,10000,人和科技,STOCK,76059575853004
2284,HK.08142,10000,德利机械,STOCK,74573517168590
2285,HK.08143,4000,金威医疗,STOCK,50749333577679
2286,HK.08146,10000,怡园酒业,STOCK,75990856376274
2287,HK.08147,8000,汇思太平洋,STOCK,69870527979475
2288,HK.08148,20000,奥柏中国,STOCK,53364968660948
2289,HK.08149,10000,浩德控股,STOCK,8149
2290,HK.08150,10000,无缝绿色,STOCK,49576807505878
2291,HK.08151,5000,宝申控股,STOCK,75715978469335
2292,HK.08152,10000,明梁控股,STOCK,74500502724568
2293,HK.08153,5000,科地农业,STOCK,49005576855513
2294,HK.08155,8000,南华资产控股,STOCK,51045686321115
2295,HK.08156,5000,国药科技股份,STOCK,51548197494748
2296,HK.08157,20000,象兴国际,STOCK,73946451943389
2297,HK.08158,5000,中国再生医学,STOCK,49478023258078
2298,HK.08159,5000,辉煌科技,STOCK,50208167698399
2299,HK.08160,12000,GOLDWAY EDU,STOCK,8160
2300,HK.08161,10000,医汇集团,STOCK,8161
2301,HK.08162,10000,港银控股,STOCK,69947837390818
2302,HK.08163,20000,万德金融,STOCK,50474455670755
2303,HK.08165,10000,华普智通,STOCK,50100793516005
2304,HK.08166,10000,中国农业生态,STOCK,50345606651878
2305,HK.08167,4000,中国新电信,STOCK,51127290699751
2306,HK.08168,10000,宝积资本,STOCK,75578539515880
2307,HK.08169,10000,环康集团,STOCK,50079318679529
2308,HK.08170,1000,全民国际,STOCK,70471823400938
2309,HK.08171,160000,中国趋势,STOCK,51101520895979
2310,HK.08172,20000,拉近网娱,STOCK,50556060049388
2311,HK.08173,40000,万亚企业控股,STOCK,50745038610413
2312,HK.08175,10000,中国数码文化,STOCK,51999169060847
2313,HK.08176,5000,超人智能,STOCK,50405736194032
2314,HK.08178,24000,中国信息科技,STOCK,50105088483314
2315,HK.08179,12000,新煮意控股(新),STOCK,65120294150131
2316,HK.08181,8000,时时服务,STOCK,68667937136629
2317,HK.08182,10000,中国糖果,STOCK,8182
2318,HK.08183,5000,尚捷集团控股,STOCK,73839077761015
2319,HK.08186,20000,同仁资源,STOCK,50190987829242
2320,HK.08187,5000,积木集团,STOCK,72799695675387
2321,HK.08188,4000,骏杰集团控股,STOCK,73916387172348
2322,HK.08189,5000,泰达生物,STOCK,50916837302269
2323,HK.08190,10000,康佰控股,STOCK,50358491553790
2324,HK.08191,6000,鸿伟亚洲,STOCK,69050189225983
2325,HK.08192,12000,环球通证,STOCK,51621211938816
2326,HK.08193,5000,亚太金融投资,STOCK,64957085392897
2327,HK.08195,24000,乐亚国际,STOCK,70231305232387
2328,HK.08196,4000,建禹集团,STOCK,8196
2329,HK.08197,10000,北斗嘉药业,STOCK,50444390899717
2330,HK.08198,4000,乐透互娱,STOCK,50779398348806
2331,HK.08199,10000,中国万桐园,STOCK,74826920239111
2332,HK.08200,40000,修身堂,STOCK,53145925328904
2333,HK.08201,20000,宝联控股,STOCK,68169720930313
2334,HK.08202,10000,汇创控股,STOCK,51153060503562
2335,HK.08203,10000,凯顺控股,STOCK,53412213301259
2336,HK.08205,4000,交大慧谷,STOCK,51101520896013
2337,HK.08206,1000,神通机器人教育,STOCK,51561082396686
2338,HK.08207,4000,中新控股,STOCK,64128156704783
2339,HK.08210,10000,衍汇亚洲,STOCK,76261439315986
2340,HK.08211,10000,浙江永安,STOCK,51531017625619
2341,HK.08212,8000,誉满国际控股,STOCK,50766513446932
2342,HK.08213,10000,荣晖控股,STOCK,52089363374101
2343,HK.08215,20000,第一信用,STOCK,65798898982935
2344,HK.08217,10000,联旺集团,STOCK,72593537245209
2345,HK.08218,4000,毅高国际控股,STOCK,68667937136666
2346,HK.08219,10000,恒伟集团控股,STOCK,76059575853083
2347,HK.08220,20000,比高集团,STOCK,51548197494812
2348,HK.08221,20000,PF GROUP,STOCK,8221
2349,HK.08222,4000,壹照明,STOCK,70184060592158
2350,HK.08223,4000,紫元元,STOCK,76046690951199
2351,HK.08225,20000,中国医疗集团,STOCK,52578989645857
2352,HK.08226,4000,树熊金融集团,STOCK,51049981288482
2353,HK.08227,1000,海天天线控股,STOCK,53085795786787
2354,HK.08228,20000,国艺娱乐,STOCK,51436528345124
2355,HK.08229,5000,FUTURE DATA,STOCK,8229
2356,HK.08230,5000,中国宇天,STOCK,8230
2357,HK.08231,10000,节能元件,STOCK,8231
2358,HK.08232,5000,CLASSIFIED GP,STOCK,8232
2359,HK.08235,10000,赛迪顾问,STOCK,51677046513707
2360,HK.08236,1000,宝德科技集团,STOCK,51677046513708
2361,HK.08237,2000,华星控股,STOCK,69823283339309
2362,HK.08238,8000,惠陶集团,STOCK,70785356013614
2363,HK.08239,2000,首都金融控股,STOCK,51561082396719
2364,HK.08240,10000,展程控股,STOCK,8240
2365,HK.08241,5000,英记茶庄集团,STOCK,75642964025393
2366,HK.08242,10000,新威斯顿,STOCK,65957812772914
2367,HK.08243,5000,大贺传媒,STOCK,53120155525171
2368,HK.08245,5000,安悦国际控股,STOCK,71756018622517
2369,HK.08246,8000,中华燃气,STOCK,65871913426998
2370,HK.08247,2000,中生北控生物科技,STOCK,56715043151927
2371,HK.08249,5000,瑞远智控,STOCK,53124450492473
2372,HK.08250,20000,丝路能源,STOCK,54056458395706
2373,HK.08251,10000,优越集团控股,STOCK,72623602016315
2374,HK.08252,2000,泰和小贷,STOCK,74212739915836
2375,HK.08255,6000,神州数字,STOCK,68899865370687
2376,HK.08256,4000,金利通,STOCK,51711406252096
2377,HK.08257,10000,靖洋集团,STOCK,74500502724673
2378,HK.08258,10000,西北实业,STOCK,52548924874818
2379,HK.08259,4000,HON CORP,STOCK,76557792059459
2380,HK.08260,10000,银合控股,STOCK,67877663154244
2381,HK.08262,10000,宏强控股,STOCK,72537702670406
2382,HK.08265,4000,中国之信集团,STOCK,64420214480969
2383,HK.08266,3200,卓信国际控股,STOCK,52312701673546
2384,HK.08267,500,蓝港互动,STOCK,70579197583435
2385,HK.08268,8000,迪臣建设,STOCK,70617852289100
2386,HK.08269,10000,富誉控股,STOCK,63973537882189
2387,HK.08270,40000,中国煤层气,STOCK,52720723566670
2388,HK.08271,2000,环球数码创意,STOCK,52686363828303
2389,HK.08272,5000,华人饮食集团,STOCK,52523155071056
2390,HK.08273,2000,浙江展望,STOCK,53536767352913
2391,HK.08275,10000,永勤集团控股,STOCK,74891344748627
2392,HK.08277,2000,骏东控股,STOCK,70815420784725
2393,HK.08278,10000,CMON,STOCK,8278
2394,HK.08279,4000,亚博科技控股,STOCK,53407918334039
2395,HK.08280,2000,中国数字视频,STOCK,8280
2396,HK.08281,8000,中国金典集团,STOCK,8281
2397,HK.08282,4000,智傲控股,STOCK,8282
2398,HK.08283,5000,正力控股,STOCK,8283
2399,HK.08285,5000,森浩集团,STOCK,75282186772573
2400,HK.08286,5000,长城微光,STOCK,53923314409566
2401,HK.08287,10000,ZIONCOM,STOCK,75277891805279
2402,HK.08290,10000,亚势备份,STOCK,71790378360930
2403,HK.08291,5000,万成金属包装,STOCK,74496207757411
2404,HK.08292,10000,盛良物流,STOCK,8292
2405,HK.08293,5000,星亚控股,STOCK,8293
2406,HK.08295,20000,中植资本国际,STOCK,63466731741287
2407,HK.08296,4000,中国生命集团,STOCK,62255550963816
2408,HK.08297,5000,芭迪贝伊,STOCK,73830487826537
2409,HK.08299,24000,大唐潼金,STOCK,54473070223467
2410,HK.08300,20000,皇玺餐饮集团,STOCK,8300
2411,HK.08301,8000,明华科技,STOCK,54138062774381
2412,HK.08305,10000,棠记控股,STOCK,76025216114801
2413,HK.08306,10000,中国有色金属,STOCK,55151675056242
2414,HK.08307,4000,密迪斯肌,STOCK,70527657975923
2415,HK.08308,4000,古兜控股,STOCK,8308
2416,HK.08309,10000,万成环球控股,STOCK,74105365733493
2417,HK.08310,10000,大丰港,STOCK,68453188771958
2418,HK.08311,10000,圆美光电,STOCK,69179038244983
2419,HK.08312,10000,睿锋集团,STOCK,64153926508664
2420,HK.08313,10000,杰地集团,STOCK,75277891805305
2421,HK.08315,10000,长城汇理,STOCK,70012261900411
2422,HK.08316,10000,柏荣集团控股,STOCK,71536975290492
2423,HK.08317,2000,财华社集团,STOCK,54928336756861
2424,HK.08319,10000,思博系统,STOCK,72593537245311
2425,HK.08320,10000,沛然环保,STOCK,8320
2426,HK.08321,10000,泰锦控股,STOCK,8321
2427,HK.08325,10000,中国支付通,STOCK,62204011356293
2428,HK.08326,1000,同景新能源,STOCK,68844030795910
2429,HK.08328,4000,信义香港,STOCK,8328
2430,HK.08329,10000,海王英特龙,STOCK,55993488646281
2431,HK.08331,10000,恒勤集团,STOCK,8331
2432,HK.08333,5000,阿仕特朗金融,STOCK,8333
2433,HK.08337,10000,直通电讯,STOCK,63398012264593
2434,HK.08340,10000,域高金融,STOCK,60206851563668
2435,HK.08341,5000,艾硕控股,STOCK,73718818676885
2436,HK.08342,5000,飞思达科技,STOCK,8342
2437,HK.08343,5000,宏光照明,STOCK,8343
2438,HK.08345,2000,火岩控股,STOCK,8345
2439,HK.08346,10000,创新电子控股,STOCK,72748156067994
2440,HK.08347,8000,F8企业,STOCK,74101070766235
2441,HK.08348,2000,滨海泰达物流,STOCK,60120952217756
2442,HK.08349,10000,美固科技控股,STOCK,73714523709597
2443,HK.08350,8000,骏溢环球金融,STOCK,75282186772638
2444,HK.08351,20000,俊文宝石,STOCK,62375810048159
2445,HK.08353,3000,安科系统,STOCK,73658689134753
2446,HK.08355,10000,超智能控股,STOCK,71214852743331
2447,HK.08356,10000,中国新华电视,STOCK,63780264353956
2448,HK.08357,5000,REPUBLIC HC,STOCK,75943611736229
2449,HK.08358,5000,卓珈控股,STOCK,73718818676902
2450,HK.08359,20000,HYPEBEAST,STOCK,72589242278055
2451,HK.08360,4000,利骏集团香港,STOCK,8360
2452,HK.08362,20000,运兴泰集团,STOCK,74453258084522
2453,HK.08363,2000,爵士芭蕾舞学院,STOCK,70248485101739
2454,HK.08365,5000,建泉国际控股,STOCK,74302934229165
2455,HK.08366,10000,浙江联合投资,STOCK,8366
2456,HK.08367,10000,倩碧控股,STOCK,75449690497199
2457,HK.08368,1000,中国创意控股,STOCK,8368
2458,HK.08370,8000,智升集团控股,STOCK,73718818676914
2459,HK.08371,4000,尝高美集团,STOCK,75282186772659
2460,HK.08372,10000,君百延集团,STOCK,75625784156340
2461,HK.08373,5000,靛蓝星,STOCK,75028783702197
2462,HK.08375,10000,弘浩国际控股,STOCK,75028783702199
2463,HK.08376,4000,方圆房服集团,STOCK,75028783702200
2464,HK.08377,10000,申酉控股,STOCK,75157632721081
2465,HK.08379,10000,汇安智能,STOCK,75419625726139
2466,HK.08383,8000,东骏控股,STOCK,74766790697151
2467,HK.08385,10000,万里印刷,STOCK,75153337753793
2468,HK.08391,4000,精雅印刷集团,STOCK,75806172782791
2469,HK.08392,10000,舍图控股,STOCK,74891344748744
2470,HK.08395,20000,齐家控股,STOCK,75342316314827
2471,HK.08400,10000,亚洲先锋娱乐,STOCK,75028783702224
2472,HK.08401,2000,源想集团,STOCK,75612899254481
2473,HK.08402,5000,GT STEEL GROUP,STOCK,74500502724818
2474,HK.08403,20000,天平道合,STOCK,75930726834387
2475,HK.08405,4000,恒智控股,STOCK,74491912790229
2476,HK.08406,10000,合宝丰年,STOCK,74500502724822
2477,HK.08407,2000,兴证国际,STOCK,8407
2478,HK.08409,10000,海鑫集团,STOCK,74109660700889
2479,HK.08410,10000,安领国际,STOCK,74109660700890
2480,HK.08411,10000,K W NELSON GP,STOCK,8411
2481,HK.08412,10000,高门集团,STOCK,74079595929820
2482,HK.08413,10000,亚洲杂货,STOCK,74109660700893
2483,HK.08415,10000,乐嘉思控股,STOCK,73718818676959
2484,HK.08416,5000,HM INTL HLDGS,STOCK,73714523709664
2485,HK.08417,10000,大地教育,STOCK,73834782793953
2486,HK.08419,5000,AV策划推广,STOCK,75191992459491
2487,HK.08420,5000,NEXION TECH,STOCK,74397423509732
2488,HK.08421,5000,永顺控股香港,STOCK,73976516714725
2489,HK.08422,10000,WT集团,STOCK,75213467295974
2490,HK.08423,10000,CHI HO DEV,STOCK,73976516714727
2491,HK.08425,4000,兴铭控股,STOCK,73976516714729
2492,HK.08426,10000,雅居投资控股,STOCK,75028783702250
2493,HK.08427,8000,瑞强集团,STOCK,74526272528619
2494,HK.08428,12000,国茂控股,STOCK,73839077761260
2495,HK.08429,5000,冰雪集团,STOCK,75144747819245
2496,HK.08430,5000,春能控股,STOCK,74921409519854
2497,HK.08431,10000,浩柏国际,STOCK,73839077761263
2498,HK.08432,10000,太平洋酒吧,STOCK,73718818676976
2499,HK.08436,5000,德宝集团控股,STOCK,74951474290932
2500,HK.08437,8000,德斯控股,STOCK,74891344748789
2501,HK.08439,2000,新百利融资,STOCK,74040941224183
2502,HK.08442,500,桦欣控股,STOCK,73976516714746
2503,HK.08445,10000,怡康泰工程集团,STOCK,74848395075837
2504,HK.08446,10000,ITP HOLDINGS,STOCK,74371653705982
2505,HK.08447,10000,MS CONCEPT,STOCK,75668733829375
2506,HK.08448,20000,环球印馆,STOCK,75600014352640
2507,HK.08450,10000,钜京控股,STOCK,75389560955138
2508,HK.08451,10000,日光控股,STOCK,75660143894787
2509,HK.08452,2000,富银融资股份,STOCK,74281459392772
2510,HK.08455,10000,礼建德集团,STOCK,74109660700935
2511,HK.08456,4000,民信国际控股,STOCK,75342316314888
2512,HK.08457,10000,健升物流中国,STOCK,74891344748809
2513,HK.08460,10000,基地锦标集团,STOCK,74431783248140
2514,HK.08462,5000,桥英控股,STOCK,74491912790286
2515,HK.08463,4000,TOMO HOLDINGS,STOCK,74500502724879
2516,HK.08465,2000,高科桥,STOCK,74500502724881
2517,HK.08469,2000,盛业资本,STOCK,74483322855701
2518,HK.08470,8000,莹岚集团,STOCK,74891344748822
2519,HK.08471,10000,新达控股,STOCK,74500502724887
2520,HK.08472,5000,立高控股,STOCK,74500502724888
2521,HK.08473,10000,弥明生活百货,STOCK,75419625726233
2522,HK.08475,5000,千盛集团控股,STOCK,76201309774107
2523,HK.08476,2000,大洋环球控股,STOCK,74891344748828
2524,HK.08479,4000,金泰丰国际控股,STOCK,75282186772767
2525,HK.08480,4000,飞霓控股,STOCK,74891344748832
2526,HK.08481,5000,盛龙锦秀国际,STOCK,74500502724897
2527,HK.08482,10000,万励达,STOCK,76304388989218
2528,HK.08483,8000,名仕快相,STOCK,75488345202979
2529,HK.08485,10000,竣球控股,STOCK,75213467296037
2530,HK.08487,10000,ISP GLOBAL,STOCK,75282186772775
2531,HK.08490,5000,骏码科技,STOCK,75879187226922
2532,HK.08491,5000,COOL LINK,STOCK,74818330304811
2533,HK.08493,12000,龙皇集团,STOCK,75282186772781
2534,HK.08495,4000,1957 & CO.,STOCK,75127567950127
2535,HK.08501,2000,庄皇集团公司,STOCK,75234942132533
2536,HK.08502,8000,远航港口,STOCK,76055280886070
2537,HK.08506,12000,福纺控股,STOCK,75239237099834
2538,HK.08507,4000,爱世纪集团,STOCK,75668733829435
2539,HK.08509,4000,威扬酒业控股,STOCK,75282186772797
2540,HK.08510,8000,TOPSTANDARDCORP,STOCK,75423920693566
2541,HK.08511,4000,ZC TECH GP,STOCK,75668733829439
2542,HK.08512,10000,凯富善集团控股,STOCK,76063870820672
2543,HK.08513,4000,迎宏控股,STOCK,75282186772801
2544,HK.08516,5000,广骏集团控股,STOCK,76459007811908
2545,HK.08519,10000,JIA GROUP,STOCK,75415330758983
2546,HK.08521,5000,智纺国际控股,STOCK,75806172782921
2547,HK.08522,4000,德益控股,STOCK,75419625726282
2548,HK.08523,5000,常满控股,STOCK,75423920693579
2549,HK.08525,2000,百应租赁,STOCK,76076755722573
2550,HK.08526,10000,荣丰集团亚洲,STOCK,75475460301134
2551,HK.08527,5000,聚利宝控股,STOCK,75763223109967
2552,HK.08532,8000,宝发控股,STOCK,75423920693588
2553,HK.08535,20000,荧德控股,STOCK,75423920693591
2554,HK.08536,10000,TL NATURAL GAS,STOCK,75840532521304
2555,HK.08537,10000,DOMINATE GP,STOCK,76459007811929
2556,HK.08540,2000,胜利证券,STOCK,76076755722588
2557,HK.08545,8000,佰悦集团,STOCK,75883482194273
2558,HK.08547,10000,PACIFIC LEGEND,STOCK,76063870820707
2559,HK.08601,10000,宝燵控股,STOCK,76325863825817
2560,HK.08603,10000,亮晴控股,STOCK,76454712844699
2561,HK.08606,10000,倢冠控股,STOCK,76076755722654
2562,HK.08607,5000,纳尼亚集团,STOCK,77047418331551
2563,HK.08609,10000,永续农业,STOCK,76300094022049
